	time	ins	cycle	memory	branchm	ins_d	cycle_d	memory_d	branchm_d
51	0.0061	261735	94095.0	107421.0	283.0	-481.0	246.0	-50.0	-5.0
52	0.0062	264040	94459.0	107381.0	0.0	2305.0	364.0	-40.0	-283.0
53	0.0063	263437	94811.0	107139.0	274.0	-603.0	352.0	-242.0	274.0
54	0.0064	262854	94600.0	107247.0	268.0	-583.0	-211.0	108.0	-6.0
55	0.0065	262160	94360.0	107019.0	261.0	-694.0	-240.0	-228.0	-7.0
56	0.0066	263192	94114.0	41723.0	0.0	1032.0	-246.0	-65296.0	-261.0
57	0.0067	262674	93885.0	172738.0	254.0	-518.0	-229.0	131015.0	254.0
58	0.0068	262016	93695.0	65748.0	248.0	-658.0	-190.0	-106990.0	-6.0
59	0.0069	261445	94064.0	41287.0	243.0	-571.0	369.0	-24461.0	-5.0
60	0.007	261081	93921.0	147947.0	240.0	-364.0	-143.0	106660.0	-3.0
61	0.0071	262109	93716.0	106783.0	236.0	1028.0	-205.0	-41164.0	-4.0
62	0.0072	261627	94104.0	65342.0	0.0	-482.0	388.0	-41441.0	-236.0
63	0.0073	261142	93969.0	106453.0	233.0	-485.0	-135.0	41111.0	233.0
64	0.0074	260767	93795.0	106300.0	227.0	-375.0	-174.0	-153.0	-6.0
65	0.0075	260391	93623.0	106603.0	226.0	-376.0	-172.0	303.0	-1.0
66	0.0076	260021	93463.0	106476.0	226.0	-370.0	-160.0	-127.0	0.0
67	0.0077	259615	93340.0	106286.0	225.0	-406.0	-123.0	-190.0	-1.0
68	0.0078	259155	93214.0	106102.0	224.0	-460.0	-126.0	-184.0	-1.0
69	0.0079	260578	93110.0	105927.0	226.0	1423.0	-104.0	-175.0	2.0
70	0.008	258752	93022.0	105762.0	227.0	-1826.0	-88.0	-165.0	1.0
71	0.0081	258403	92946.0	105612.0	227.0	-349.0	-76.0	-150.0	0.0
72	0.0082	258167	92878.0	105569.0	225.0	-236.0	-68.0	-43.0	-2.0
73	0.0083	259665	92801.0	105461.0	220.0	1498.0	-77.0	-108.0	-5.0
74	0.0084	259573	93269.0	105637.0	0.0	-92.0	468.0	176.0	-220.0
75	0.0085	259319	93224.0	105624.0	220.0	-254.0	-45.0	-13.0	220.0
76	0.0086	258847	93104.0	105471.0	218.0	-472.0	-120.0	-153.0	-2.0
77	0.0087	258544	93010.0	105303.0	217.0	-303.0	-94.0	-168.0	-1.0
78	0.0088	258308	92918.0	105259.0	218.0	-236.0	-92.0	-44.0	1.0
79	0.0089	258139	92831.0	105163.0	217.0	-169.0	-87.0	-96.0	-1.0
80	0.009	257913	92763.0	105559.0	217.0	-226.0	-68.0	396.0	0.0
81	0.0091	257913	92717.0	105526.0	217.0	0.0	-46.0	-33.0	0.0
82	0.0092	257633	92655.0	105449.0	217.0	-280.0	-62.0	-77.0	0.0
83	0.0093	257342	92614.0	105302.0	216.0	-291.0	-41.0	-147.0	-1.0
84	0.0094	257462	92642.0	105214.0	212.0	120.0	28.0	-88.0	-4.0
85	0.0095	253051	91105.0	104552.0	213.0	-4411.0	-1537.0	-662.0	1.0
86	0.0096	252838	91054.0	103363.0	212.0	-213.0	-51.0	-1189.0	-1.0
87	0.0097	254958	91153.0	103388.0	212.0	2120.0	99.0	25.0	0.0
88	0.0098	255297	91256.0	103496.0	214.0	339.0	103.0	108.0	2.0
89	0.0099	253910	91368.0	103601.0	215.0	-1387.0	112.0	105.0	1.0
90	0.01	254000	91474.0	103719.0	216.0	90.0	106.0	118.0	1.0
91	0.0101	254190	91547.0	103815.0	217.0	190.0	73.0	96.0	1.0
92	0.0102	254337	91620.0	103873.0	215.0	147.0	73.0	58.0	-2.0
93	0.0103	256252	91678.0	103961.0	215.0	1915.0	58.0	88.0	0.0
94	0.0104	256477	91719.0	104047.0	213.0	225.0	41.0	86.0	-2.0
95	0.0105	256441	92292.0	104056.0	215.0	-36.0	573.0	9.0	2.0
96	0.0106	256445	91820.0	104124.0	221.0	4.0	-472.0	68.0	6.0
97	0.0107	254882	91839.0	104185.0	221.0	-1563.0	19.0	61.0	0.0
98	0.0108	254830	91889.0	104238.0	220.0	-52.0	50.0	53.0	-1.0
99	0.0109	256758	91916.0	104244.0	223.0	1928.0	27.0	6.0	3.0
100	0.011	255236	91936.0	104260.0	223.0	-1522.0	20.0	16.0	0.0
101	0.0111	255092	91962.0	104288.0	221.0	-144.0	26.0	28.0	-2.0
102	0.0112	256971	91981.0	104290.0	222.0	1879.0	19.0	2.0	1.0
103	0.0113	257060	92002.0	104319.0	224.0	89.0	21.0	29.0	2.0
104	0.0114	256884	92041.0	104319.0	225.0	-176.0	39.0	0.0	1.0
105	0.0115	256914	92050.0	104340.0	223.0	30.0	9.0	21.0	-2.0
106	0.0116	256892	92595.0	104392.0	223.0	-22.0	545.0	52.0	0.0
107	0.0117	256795	92605.0	104690.0	227.0	-97.0	10.0	298.0	4.0
108	0.0118	256823	92074.0	104510.0	227.0	28.0	-531.0	-180.0	0.0
109	0.0119	256897	92579.0	104505.0	233.0	74.0	505.0	-5.0	6.0
110	0.012	256619	92094.0	104471.0	0.0	-278.0	-485.0	-34.0	-233.0
111	0.0121	256602	92061.0	104443.0	232.0	-17.0	-33.0	-28.0	232.0
112	0.0122	256602	92614.0	104744.0	228.0	0.0	553.0	301.0	-4.0
113	0.0123	256413	92611.0	104701.0	227.0	-189.0	-3.0	-43.0	-1.0
114	0.0124	256490	92573.0	104677.0	226.0	77.0	-38.0	-24.0	-1.0
115	0.0125	256365	92527.0	104667.0	224.0	-125.0	-46.0	-10.0	-2.0
116	0.0126	256467	92515.0	105125.0	222.0	102.0	-12.0	458.0	-2.0
117	0.0127	256559	92478.0	105135.0	221.0	92.0	-37.0	10.0	-1.0
118	0.0128	256374	92465.0	105071.0	220.0	-185.0	-13.0	-64.0	-1.0
119	0.0129	257995	92449.0	104964.0	222.0	1621.0	-16.0	-107.0	2.0
120	0.013	256343	92413.0	104922.0	221.0	-1652.0	-36.0	-42.0	-1.0
121	0.0131	257896	92382.0	104868.0	221.0	1553.0	-31.0	-54.0	0.0
122	0.0132	257991	92360.0	104883.0	221.0	95.0	-22.0	15.0	0.0
123	0.0133	257839	92354.0	104824.0	0.0	-152.0	-6.0	-59.0	-221.0
124	0.0134	256019	92293.0	104801.0	226.0	-1820.0	-61.0	-23.0	226.0
125	0.0135	252498	91038.0	104144.0	217.0	-3521.0	-1255.0	-657.0	-9.0
126	0.0136	252418	90998.0	102966.0	216.0	-80.0	-40.0	-1178.0	-1.0
127	0.0137	252806	91102.0	102968.0	213.0	388.0	104.0	2.0	-3.0
128	0.0138	251376	90685.0	102301.0	212.0	-1430.0	-417.0	-667.0	-1.0
129	0.0139	254496	91744.0	104067.0	214.0	3120.0	1059.0	1766.0	2.0
130	0.014	257490	92862.0	105346.0	217.0	2994.0	1118.0	1279.0	3.0
131	0.0141	260156	93871.0	147957.0	220.0	2666.0	1009.0	42611.0	3.0
132	0.0142	262603	94789.0	174163.0	220.0	2447.0	918.0	26206.0	0.0
133	0.0143	265038	95599.0	109190.0	221.0	2435.0	810.0	-64973.0	1.0
134	0.0144	267123	96323.0	109945.0	223.0	2085.0	724.0	755.0	2.0
135	0.0145	268964	96953.0	110534.0	226.0	1841.0	630.0	589.0	3.0
136	0.0146	270524	97518.0	111107.0	226.0	1560.0	565.0	573.0	0.0
137	0.0147	545508	98025.0	111670.0	229.0	274984.0	507.0	563.0	3.0
138	0.0148	274802	98463.0	112206.0	229.0	-270706.0	438.0	536.0	0.0
139	0.0149	275942	98883.0	112675.0	230.0	1140.0	420.0	469.0	1.0
140	0.015	276867	99233.0	113075.0	233.0	925.0	350.0	400.0	3.0
141	0.0151	277716	99559.0	113364.0	469.0	849.0	326.0	289.0	236.0
142	0.0152	278496	99842.0	113707.0	237.0	780.0	283.0	343.0	-232.0
143	0.0153	279167	100119.0	113985.0	237.0	671.0	277.0	278.0	0.0
144	0.0154	279769	100352.0	114196.0	237.0	602.0	233.0	211.0	0.0
145	0.0155	280338	100565.0	114419.0	0.0	569.0	213.0	223.0	-237.0
146	0.0156	280867	100735.0	114628.0	238.0	529.0	170.0	209.0	238.0
147	0.0157	283088	100890.0	114825.0	237.0	2221.0	155.0	197.0	-1.0
148	0.0158	283509	101038.0	114990.0	477.0	421.0	148.0	165.0	240.0
149	0.0159	283647	101154.0	115113.0	242.0	138.0	116.0	123.0	-235.0
150	0.016	282327	101227.0	115553.0	243.0	-1320.0	73.0	440.0	1.0
151	0.0161	282557	100811.0	115742.0	244.0	230.0	-416.0	189.0	1.0
152	0.0162	282758	100901.0	115538.0	245.0	201.0	90.0	-204.0	1.0
153	0.0163	282937	101600.0	115581.0	247.0	179.0	699.0	43.0	2.0
154	0.0164	283011	101722.0	115599.0	247.0	74.0	122.0	18.0	0.0
155	0.0165	283184	101788.0	115629.0	246.0	173.0	66.0	30.0	-1.0
156	0.0166	285088	101838.0	115686.0	0.0	1904.0	50.0	57.0	-246.0
157	0.0167	285307	203801.0	115799.0	489.0	219.0	101963.0	113.0	489.0
158	0.0168	285352	0.0	115833.0	249.0	45.0	-203801.0	34.0	-240.0
159	0.0169	285335	102505.0	115907.0	252.0	-17.0	102505.0	74.0	3.0
160	0.017	283761	102028.0	115980.0	1090.0	-1574.0	-477.0	73.0	838.0
